"","subject","activity","section","variable","value"
"21482",11,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.581167154444444
"21483",11,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.528254524130435
"21484",11,"SITTING","train","fBodyGyro-mean()-Y",-0.98263664490566
"21485",11,"STANDING","train","fBodyGyro-mean()-Y",-0.994025488297872
"21486",11,"LAYING","train","fBodyGyro-mean()-Y",-0.982640271929825
"21487",12,"WALKING","test","fBodyGyro-mean()-Y",-0.4678863378
"21488",12,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Y",-0.604711316153846
"21489",12,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Y",-0.420631474130435
"21490",12,"SITTING","test","fBodyGyro-mean()-Y",-0.963725248823529
"21491",12,"STANDING","test","fBodyGyro-mean()-Y",-0.948251856721312
"21492",12,"LAYING","test","fBodyGyro-mean()-Y",-0.95256172
"21493",13,"WALKING","test","fBodyGyro-mean()-Y",-0.256213554508772
"21494",13,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Y",-0.492176104727273
"21495",13,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Y",-0.133828886725532
"21496",13,"SITTING","test","fBodyGyro-mean()-Y",-0.982456053877551
"21497",13,"STANDING","test","fBodyGyro-mean()-Y",-0.97291308
"21498",13,"LAYING","test","fBodyGyro-mean()-Y",-0.968689729193548
"21499",14,"WALKING","train","fBodyGyro-mean()-Y",-0.215894949525424
"21500",14,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",0.118687692187963
"21501",14,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",0.0132082347333333
"21502",14,"SITTING","train","fBodyGyro-mean()-Y",-0.969806729814815
"21503",14,"STANDING","train","fBodyGyro-mean()-Y",-0.9508361945
"21504",14,"LAYING","train","fBodyGyro-mean()-Y",-0.938087898235294
"21505",15,"WALKING","train","fBodyGyro-mean()-Y",-0.535422096111111
"21506",15,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.517025245833333
"21507",15,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.402332301666667
"21508",15,"SITTING","train","fBodyGyro-mean()-Y",-0.979201724745763
"21509",15,"STANDING","train","fBodyGyro-mean()-Y",-0.975133868867925
"21510",15,"LAYING","train","fBodyGyro-mean()-Y",-0.964310893611111
"21511",16,"WALKING","train","fBodyGyro-mean()-Y",-0.619731930392157
"21512",16,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.642018064117647
"21513",16,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.479512983617021
"21514",16,"SITTING","train","fBodyGyro-mean()-Y",-0.96679600173913
"21515",16,"STANDING","train","fBodyGyro-mean()-Y",-0.983594244615385
"21516",16,"LAYING","train","fBodyGyro-mean()-Y",-0.976092920571429
"21517",17,"WALKING","train","fBodyGyro-mean()-Y",-0.490166286557377
"21518",17,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.521435415208333
"21519",17,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.451126869347826
"21520",17,"SITTING","train","fBodyGyro-mean()-Y",-0.98879397953125
"21521",17,"STANDING","train","fBodyGyro-mean()-Y",-0.987334041282051
"21522",17,"LAYING","train","fBodyGyro-mean()-Y",-0.973669098591549
"21523",18,"WALKING","test","fBodyGyro-mean()-Y",-0.570898150714286
"21524",18,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Y",-0.649817266551724
"21525",18,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Y",-0.641527595090909
"21526",18,"SITTING","test","fBodyGyro-mean()-Y",-0.988702701403509
"21527",18,"STANDING","test","fBodyGyro-mean()-Y",-0.983561159726027
"21528",18,"LAYING","test","fBodyGyro-mean()-Y",-0.985611171384615
"21529",19,"WALKING","train","fBodyGyro-mean()-Y",-0.0973549846596154
"21530",19,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.2254218170275
"21531",19,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",0.147083143564103
"21532",19,"SITTING","train","fBodyGyro-mean()-Y",-0.968188675753425
"21533",19,"STANDING","train","fBodyGyro-mean()-Y",-0.975061671643836
"21534",19,"LAYING","train","fBodyGyro-mean()-Y",-0.972061003493976
"21535",20,"WALKING","test","fBodyGyro-mean()-Y",0.0310145965868627
"21536",20,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Y",-0.162341385629412
"21537",20,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Y",-0.138097945555556
"21538",20,"SITTING","test","fBodyGyro-mean()-Y",-0.964643068787879
"21539",20,"STANDING","test","fBodyGyro-mean()-Y",-0.91064914109589
"21540",20,"LAYING","test","fBodyGyro-mean()-Y",-0.973120029558823
"21541",21,"WALKING","train","fBodyGyro-mean()-Y",-0.371744086730769
"21542",21,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.446691581702128
"21543",21,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.308879866288889
"21544",21,"SITTING","train","fBodyGyro-mean()-Y",-0.979830938
"21545",21,"STANDING","train","fBodyGyro-mean()-Y",-0.960082591123596
"21546",21,"LAYING","train","fBodyGyro-mean()-Y",-0.964968005222222
"21547",22,"WALKING","train","fBodyGyro-mean()-Y",-0.501176901956522
"21548",22,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.523943751666667
"21549",22,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.525006840277778
"21550",22,"SITTING","train","fBodyGyro-mean()-Y",-0.959161754193548
"21551",22,"STANDING","train","fBodyGyro-mean()-Y",-0.97068244031746
"21552",22,"LAYING","train","fBodyGyro-mean()-Y",-0.964698258611111
"21553",23,"WALKING","train","fBodyGyro-mean()-Y",0.195569461920339
"21554",23,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.290447408901961
"21555",23,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",0.328817010088889
"21556",23,"SITTING","train","fBodyGyro-mean()-Y",-0.957920288823529
"21557",23,"STANDING","train","fBodyGyro-mean()-Y",-0.952781164558824
"21558",23,"LAYING","train","fBodyGyro-mean()-Y",-0.96846913625
"21559",24,"WALKING","test","fBodyGyro-mean()-Y",-0.479841432931034
"21560",24,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Y",-0.546620981186441
"21561",24,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Y",-0.433475431818182
"21562",24,"SITTING","test","fBodyGyro-mean()-Y",-0.981200181176471
"21563",24,"STANDING","test","fBodyGyro-mean()-Y",-0.970426493768116
"21564",24,"LAYING","test","fBodyGyro-mean()-Y",-0.966111980277778
"21565",25,"WALKING","train","fBodyGyro-mean()-Y",-0.678750350135135
"21566",25,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.618579913384615
"21567",25,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.632916352241379
"21568",25,"SITTING","train","fBodyGyro-mean()-Y",-0.983827801076923
"21569",25,"STANDING","train","fBodyGyro-mean()-Y",-0.97839988527027
"21570",25,"LAYING","train","fBodyGyro-mean()-Y",-0.946259639315069
"21571",26,"WALKING","train","fBodyGyro-mean()-Y",-0.56182776559322
"21572",26,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.617112539636364
"21573",26,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.44312621
"21574",26,"SITTING","train","fBodyGyro-mean()-Y",-0.981740793333333
"21575",26,"STANDING","train","fBodyGyro-mean()-Y",-0.98388591027027
"21576",26,"LAYING","train","fBodyGyro-mean()-Y",-0.983127999342105
"21577",27,"WALKING","train","fBodyGyro-mean()-Y",-0.534724231403509
"21578",27,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.594092579607843
"21579",27,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.402132810611364
"21580",27,"SITTING","train","fBodyGyro-mean()-Y",-0.984141119142857
"21581",27,"STANDING","train","fBodyGyro-mean()-Y",-0.983731873
"21582",27,"LAYING","train","fBodyGyro-mean()-Y",-0.986795837297297
"21583",28,"WALKING","train","fBodyGyro-mean()-Y",-0.50468173962963
"21584",28,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.522066500784314
"21585",28,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.217100157608696
"21586",28,"SITTING","train","fBodyGyro-mean()-Y",-0.963117633611111
"21587",28,"STANDING","train","fBodyGyro-mean()-Y",-0.948160785316456
"21588",28,"LAYING","train","fBodyGyro-mean()-Y",-0.9658244555
"21589",29,"WALKING","train","fBodyGyro-mean()-Y",-0.362232316226415
"21590",29,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.39404534122449
"21591",29,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.463125032083333
"21592",29,"SITTING","train","fBodyGyro-mean()-Y",-0.990329245333333
"21593",29,"STANDING","train","fBodyGyro-mean()-Y",-0.991586674
"21594",29,"LAYING","train","fBodyGyro-mean()-Y",-0.993696336521739
"21595",30,"WALKING","train","fBodyGyro-mean()-Y",-0.175900924040154
"21596",30,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Y",-0.366058433230769
"21597",30,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Y",-0.348065119677419
"21598",30,"SITTING","train","fBodyGyro-mean()-Y",-0.982005883387097
"21599",30,"STANDING","train","fBodyGyro-mean()-Y",-0.945628836949153
"21600",30,"LAYING","train","fBodyGyro-mean()-Y",-0.968170332428571
"21601",1,"WALKING","train","fBodyGyro-mean()-Z",-0.255940940315789
"21602",1,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.453597213018868
"21603",1,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.0318694271979592
"21604",1,"SITTING","train","fBodyGyro-mean()-Z",-0.951315544468085
"21605",1,"STANDING","train","fBodyGyro-mean()-Z",-0.980773122830189
"21606",1,"LAYING","train","fBodyGyro-mean()-Z",-0.909302721
"21607",2,"WALKING","test","fBodyGyro-mean()-Z",-0.396659907457627
"21608",2,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.248601122
"21609",2,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.0874944736085106
"21610",2,"SITTING","test","fBodyGyro-mean()-Z",-0.959814822391304
"21611",2,"STANDING","test","fBodyGyro-mean()-Z",-0.960627696111111
"21612",2,"LAYING","test","fBodyGyro-mean()-Z",-0.9626718875
"21613",3,"WALKING","train","fBodyGyro-mean()-Z",-0.418126217413793
"21614",3,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.431503361525424
"21615",3,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.302866461179592
"21616",3,"SITTING","train","fBodyGyro-mean()-Z",-0.934967958846154
"21617",3,"STANDING","train","fBodyGyro-mean()-Z",-0.916172537704918
"21618",3,"LAYING","train","fBodyGyro-mean()-Z",-0.962341960806452
"21619",4,"WALKING","test","fBodyGyro-mean()-Z",-0.601381129166667
"21620",4,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.350765737115385
"21621",4,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.318306481022222
"21622",4,"SITTING","test","fBodyGyro-mean()-Z",-0.9337768922
"21623",4,"STANDING","test","fBodyGyro-mean()-Z",-0.915280955357143
"21624",4,"LAYING","test","fBodyGyro-mean()-Z",-0.961479262592593
"21625",5,"WALKING","train","fBodyGyro-mean()-Z",-0.213127031035714
"21626",5,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.139801393244681
"21627",5,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.034175027916383
"21628",5,"SITTING","train","fBodyGyro-mean()-Z",-0.938003425909091
"21629",5,"STANDING","train","fBodyGyro-mean()-Z",-0.907190836607143
"21630",5,"LAYING","train","fBodyGyro-mean()-Z",-0.963202948461538
"21631",6,"WALKING","train","fBodyGyro-mean()-Z",-0.203575458733333
"21632",6,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.0464142110215686
"21633",6,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.15284524938125
"21634",6,"SITTING","train","fBodyGyro-mean()-Z",-0.934764895454545
"21635",6,"STANDING","train","fBodyGyro-mean()-Z",-0.943239602105263
"21636",6,"LAYING","train","fBodyGyro-mean()-Z",-0.932636612807018
"21637",7,"WALKING","train","fBodyGyro-mean()-Z",-0.366733617894737
"21638",7,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.408150266666667
"21639",7,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.299600267680851
"21640",7,"SITTING","train","fBodyGyro-mean()-Z",-0.9474199325
"21641",7,"STANDING","train","fBodyGyro-mean()-Z",-0.957165056226415
"21642",7,"LAYING","train","fBodyGyro-mean()-Z",-0.956905310961538
"21643",8,"WALKING","train","fBodyGyro-mean()-Z",-0.132902199479167
"21644",8,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",0.16597418695122
"21645",8,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.0277498065176316
"21646",8,"SITTING","train","fBodyGyro-mean()-Z",-0.961798676956522
"21647",8,"STANDING","train","fBodyGyro-mean()-Z",-0.975512276666667
"21648",8,"LAYING","train","fBodyGyro-mean()-Z",-0.967461239074074
"21649",9,"WALKING","test","fBodyGyro-mean()-Z",-0.240222512134615
"21650",9,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.327698671183673
"21651",9,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.250686586719048
"21652",9,"SITTING","test","fBodyGyro-mean()-Z",-0.940312313
"21653",9,"STANDING","test","fBodyGyro-mean()-Z",-0.941510336
"21654",9,"LAYING","test","fBodyGyro-mean()-Z",-0.9598150092
"21655",10,"WALKING","test","fBodyGyro-mean()-Z",-0.108530029881132
"21656",10,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.262763367170213
"21657",10,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",0.0391366814342105
"21658",10,"SITTING","test","fBodyGyro-mean()-Z",-0.96539546962963
"21659",10,"STANDING","test","fBodyGyro-mean()-Z",-0.950915730909091
"21660",10,"LAYING","test","fBodyGyro-mean()-Z",-0.969755777241379
"21661",11,"WALKING","train","fBodyGyro-mean()-Z",-0.398293336610169
"21662",11,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.674671878518519
"21663",11,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.273459111956522
"21664",11,"SITTING","train","fBodyGyro-mean()-Z",-0.954453821132075
"21665",11,"STANDING","train","fBodyGyro-mean()-Z",-0.980762968085106
"21666",11,"LAYING","train","fBodyGyro-mean()-Z",-0.961434420701754
"21667",12,"WALKING","test","fBodyGyro-mean()-Z",-0.31728248436
"21668",12,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.406080936346154
"21669",12,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.212767364326087
"21670",12,"SITTING","test","fBodyGyro-mean()-Z",-0.955718183921569
"21671",12,"STANDING","test","fBodyGyro-mean()-Z",-0.95260195295082
"21672",12,"LAYING","test","fBodyGyro-mean()-Z",-0.9456732415
"21673",13,"WALKING","test","fBodyGyro-mean()-Z",-0.276607954736842
"21674",13,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.255338945927273
"21675",13,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.212906662531915
"21676",13,"SITTING","test","fBodyGyro-mean()-Z",-0.968384415510204
"21677",13,"STANDING","test","fBodyGyro-mean()-Z",-0.974394378070175
"21678",13,"LAYING","test","fBodyGyro-mean()-Z",-0.969126880322581
"21679",14,"WALKING","train","fBodyGyro-mean()-Z",-0.212925759152542
"21680",14,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",0.196703218737037
"21681",14,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.492414379822222
"21682",14,"SITTING","train","fBodyGyro-mean()-Z",-0.957020858888889
"21683",14,"STANDING","train","fBodyGyro-mean()-Z",-0.950999877833333
"21684",14,"LAYING","train","fBodyGyro-mean()-Z",-0.949107162941176
"21685",15,"WALKING","train","fBodyGyro-mean()-Z",-0.461464065555556
"21686",15,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.485701745833333
"21687",15,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.18319480152381
"21688",15,"SITTING","train","fBodyGyro-mean()-Z",-0.966731518305085
"21689",15,"STANDING","train","fBodyGyro-mean()-Z",-0.96826485509434
"21690",15,"LAYING","train","fBodyGyro-mean()-Z",-0.958190099861111
"21691",16,"WALKING","train","fBodyGyro-mean()-Z",-0.432885310980392
"21692",16,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.492427493529412
"21693",16,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.375000625531915
"21694",16,"SITTING","train","fBodyGyro-mean()-Z",-0.960058264057971
"21695",16,"STANDING","train","fBodyGyro-mean()-Z",-0.98363927
"21696",16,"LAYING","train","fBodyGyro-mean()-Z",-0.985957788
"21697",17,"WALKING","train","fBodyGyro-mean()-Z",-0.398809217540984
"21698",17,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.324273713333333
"21699",17,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.403380386086957
"21700",17,"SITTING","train","fBodyGyro-mean()-Z",-0.98161709828125
"21701",17,"STANDING","train","fBodyGyro-mean()-Z",-0.985954978205128
"21702",17,"LAYING","train","fBodyGyro-mean()-Z",-0.976164852112676
"21703",18,"WALKING","test","fBodyGyro-mean()-Z",-0.538152344821429
"21704",18,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.504364096896552
"21705",18,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.447030699454545
"21706",18,"SITTING","test","fBodyGyro-mean()-Z",-0.983027386491228
"21707",18,"STANDING","test","fBodyGyro-mean()-Z",-0.974294413013699
"21708",18,"LAYING","test","fBodyGyro-mean()-Z",-0.984999291538462
"21709",19,"WALKING","train","fBodyGyro-mean()-Z",-0.01050470716
"21710",19,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.06612935167
"21711",19,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.210673073192308
"21712",19,"SITTING","train","fBodyGyro-mean()-Z",-0.968235777945205
"21713",19,"STANDING","train","fBodyGyro-mean()-Z",-0.965100636164384
"21714",19,"LAYING","train","fBodyGyro-mean()-Z",-0.97393233253012
"21715",20,"WALKING","test","fBodyGyro-mean()-Z",-0.108892495684314
"21716",20,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",0.115076640798039
"21717",20,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",0.257037841093333
"21718",20,"SITTING","test","fBodyGyro-mean()-Z",-0.950963363939394
"21719",20,"STANDING","test","fBodyGyro-mean()-Z",-0.911409911643836
"21720",20,"LAYING","test","fBodyGyro-mean()-Z",-0.972278603529412
"21721",21,"WALKING","train","fBodyGyro-mean()-Z",-0.283262474865385
"21722",21,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.155762354829787
"21723",21,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.238221682666667
"21724",21,"SITTING","train","fBodyGyro-mean()-Z",-0.976839728941176
"21725",21,"STANDING","train","fBodyGyro-mean()-Z",-0.959432562359551
"21726",21,"LAYING","train","fBodyGyro-mean()-Z",-0.980811216111111
"21727",22,"WALKING","train","fBodyGyro-mean()-Z",-0.083501182326087
"21728",22,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.199313066142857
"21729",22,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.194915698805556
"21730",22,"SITTING","train","fBodyGyro-mean()-Z",-0.948367052258065
"21731",22,"STANDING","train","fBodyGyro-mean()-Z",-0.962327765238095
"21732",22,"LAYING","train","fBodyGyro-mean()-Z",-0.942570240416667
"21733",23,"WALKING","train","fBodyGyro-mean()-Z",-0.194970369294915
"21734",23,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.163001294113725
"21735",23,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.141266888477778
"21736",23,"SITTING","train","fBodyGyro-mean()-Z",-0.965428833529412
"21737",23,"STANDING","train","fBodyGyro-mean()-Z",-0.967939565
"21738",23,"LAYING","train","fBodyGyro-mean()-Z",-0.984238807777778
"21739",24,"WALKING","test","fBodyGyro-mean()-Z",-0.39144792137931
"21740",24,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.372182912033898
"21741",24,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.396286646363636
"21742",24,"SITTING","test","fBodyGyro-mean()-Z",-0.974686891029412
"21743",24,"STANDING","test","fBodyGyro-mean()-Z",-0.970133388405797
"21744",24,"LAYING","test","fBodyGyro-mean()-Z",-0.981093036111111
"21745",25,"WALKING","train","fBodyGyro-mean()-Z",-0.561322950945946
"21746",25,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.575169715692308
"21747",25,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.410311447586207
"21748",25,"SITTING","train","fBodyGyro-mean()-Z",-0.975805890153846
"21749",25,"STANDING","train","fBodyGyro-mean()-Z",-0.970456862567568
"21750",25,"LAYING","train","fBodyGyro-mean()-Z",-0.924536860547945
"21751",26,"WALKING","train","fBodyGyro-mean()-Z",-0.318516813050847
"21752",26,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.342703926363636
"21753",26,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.22138882542
"21754",26,"SITTING","train","fBodyGyro-mean()-Z",-0.970423693717949
"21755",26,"STANDING","train","fBodyGyro-mean()-Z",-0.974459323783784
"21756",26,"LAYING","train","fBodyGyro-mean()-Z",-0.970171219605263
"21757",27,"WALKING","train","fBodyGyro-mean()-Z",-0.318182379824561
"21758",27,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.400528455490196
"21759",27,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.144904904113636
"21760",27,"SITTING","train","fBodyGyro-mean()-Z",-0.976848134285714
"21761",27,"STANDING","train","fBodyGyro-mean()-Z",-0.980862493125
"21762",27,"LAYING","train","fBodyGyro-mean()-Z",-0.979202019189189
"21763",28,"WALKING","train","fBodyGyro-mean()-Z",-0.255029045018519
"21764",28,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.318210999529412
"21765",28,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.184392337071739
"21766",28,"SITTING","train","fBodyGyro-mean()-Z",-0.954180279027778
"21767",28,"STANDING","train","fBodyGyro-mean()-Z",-0.926655192405063
"21768",28,"LAYING","train","fBodyGyro-mean()-Z",-0.961164844875
"21769",29,"WALKING","train","fBodyGyro-mean()-Z",-0.397277495471698
"21770",29,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.34170013244898
"21771",29,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.199225894479167
"21772",29,"SITTING","train","fBodyGyro-mean()-Z",-0.9739335945
"21773",29,"STANDING","train","fBodyGyro-mean()-Z",-0.983654714461538
"21774",29,"LAYING","train","fBodyGyro-mean()-Z",-0.976184322608696
"21775",30,"WALKING","train","fBodyGyro-mean()-Z",-0.247350343692308
"21776",30,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.318937001538462
"21777",30,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.263720763854839
"21778",30,"SITTING","train","fBodyGyro-mean()-Z",-0.961177109516129
"21779",30,"STANDING","train","fBodyGyro-mean()-Z",-0.937798124576271
"21780",30,"LAYING","train","fBodyGyro-mean()-Z",-0.967577361142857
"21781",1,"WALKING","train","fBodyGyro-mean()-Z",-0.255940940315789
"21782",1,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.453597213018868
"21783",1,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.0318694271979592
"21784",1,"SITTING","train","fBodyGyro-mean()-Z",-0.951315544468085
"21785",1,"STANDING","train","fBodyGyro-mean()-Z",-0.980773122830189
"21786",1,"LAYING","train","fBodyGyro-mean()-Z",-0.909302721
"21787",2,"WALKING","test","fBodyGyro-mean()-Z",-0.396659907457627
"21788",2,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.248601122
"21789",2,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.0874944736085106
"21790",2,"SITTING","test","fBodyGyro-mean()-Z",-0.959814822391304
"21791",2,"STANDING","test","fBodyGyro-mean()-Z",-0.960627696111111
"21792",2,"LAYING","test","fBodyGyro-mean()-Z",-0.9626718875
"21793",3,"WALKING","train","fBodyGyro-mean()-Z",-0.418126217413793
"21794",3,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.431503361525424
"21795",3,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.302866461179592
"21796",3,"SITTING","train","fBodyGyro-mean()-Z",-0.934967958846154
"21797",3,"STANDING","train","fBodyGyro-mean()-Z",-0.916172537704918
"21798",3,"LAYING","train","fBodyGyro-mean()-Z",-0.962341960806452
"21799",4,"WALKING","test","fBodyGyro-mean()-Z",-0.601381129166667
"21800",4,"WALKING_UPSTAIRS","test","fBodyGyro-mean()-Z",-0.350765737115385
"21801",4,"WALKING_DOWNSTAIRS","test","fBodyGyro-mean()-Z",-0.318306481022222
"21802",4,"SITTING","test","fBodyGyro-mean()-Z",-0.9337768922
"21803",4,"STANDING","test","fBodyGyro-mean()-Z",-0.915280955357143
"21804",4,"LAYING","test","fBodyGyro-mean()-Z",-0.961479262592593
"21805",5,"WALKING","train","fBodyGyro-mean()-Z",-0.213127031035714
"21806",5,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.139801393244681
"21807",5,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.034175027916383
"21808",5,"SITTING","train","fBodyGyro-mean()-Z",-0.938003425909091
"21809",5,"STANDING","train","fBodyGyro-mean()-Z",-0.907190836607143
"21810",5,"LAYING","train","fBodyGyro-mean()-Z",-0.963202948461538
"21811",6,"WALKING","train","fBodyGyro-mean()-Z",-0.203575458733333
"21812",6,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.0464142110215686
"21813",6,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",0.15284524938125
"21814",6,"SITTING","train","fBodyGyro-mean()-Z",-0.934764895454545
"21815",6,"STANDING","train","fBodyGyro-mean()-Z",-0.943239602105263
"21816",6,"LAYING","train","fBodyGyro-mean()-Z",-0.932636612807018
"21817",7,"WALKING","train","fBodyGyro-mean()-Z",-0.366733617894737
"21818",7,"WALKING_UPSTAIRS","train","fBodyGyro-mean()-Z",-0.408150266666667
"21819",7,"WALKING_DOWNSTAIRS","train","fBodyGyro-mean()-Z",-0.299600267680851
"21820",7,"SITTING","train","fBodyGyro-mean()-Z",-0.9474199325
